test,time,using_time_window,length,time_window
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1570064
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1549240
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 5, 1815882
devices, 3600000, 0, 3, 1741574
devices, 3600000, 0, 3, 1741574
devices, 3600000, 0, 4, 1815882
devices, 3600000, 0, 2, 1290264
devices, 3600000, 0, 3, 4836005
devices, 3600000, 0, 3, 2531763
devices, 3600000, 0, 3, 2185299
devices, 3600000, 0, 3, 1894977
devices, 3600000, 0, 3, 1725257
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 5, 1815882
devices, 3600000, 0, 3, 1548693
devices, 3600000, 0, 4, 1668191
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1570064
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1549240
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 5, 1815882
devices, 3600000, 0, 3, 1494077
devices, 3600000, 0, 4, 1668191
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1570064
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1549240
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 5, 1815882
devices, 3600000, 0, 3, 1376632
devices, 3600000, 0, 4, 1668191
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1570064
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1549240
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1467814
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1548693
devices, 3600000, 0, 6, 1668191
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1570064
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1549240
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1494077
devices, 3600000, 0, 6, 1668191
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1570064
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1549240
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1466611
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1548693
devices, 3600000, 0, 6, 1668191
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1570064
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1549240
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1494077
devices, 3600000, 0, 6, 1668191
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1570064
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1549240
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1401973
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1548693
devices, 3600000, 0, 6, 1668191
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1570064
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1549240
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1494077
devices, 3600000, 0, 6, 1668191
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1570064
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1549240
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 5, 1815882
devices, 3600000, 0, 3, 1741574
devices, 3600000, 0, 3, 1741574
devices, 3600000, 0, 4, 1815882
devices, 3600000, 0, 2, 1143185
devices, 3600000, 0, 3, 2531763
devices, 3600000, 0, 3, 2185299
devices, 3600000, 0, 3, 1894977
devices, 3600000, 0, 3, 1725257
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 5, 1815882
devices, 3600000, 0, 3, 1548693
devices, 3600000, 0, 4, 1668191
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1570064
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1549240
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 5, 1815882
devices, 3600000, 0, 3, 1494077
devices, 3600000, 0, 4, 1668191
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1570064
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1549240
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 4, 1740996
devices, 3600000, 0, 5, 1815882
devices, 3600000, 0, 3, 1376632
devices, 3600000, 0, 4, 1668191
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1570064
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1549240
devices, 3600000, 0, 5, 5091643
devices, 3600000, 0, 5, 5091483
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 5, 1741574
devices, 3600000, 0, 6, 1815882
devices, 3600000, 0, 4, 1467814
devices, 3600000, 0, 5, 4836005
devices, 3600000, 0, 5, 2531763
devices, 3600000, 0, 5, 2185299
devices, 3600000, 0, 5, 1894977
devices, 3600000, 0, 5, 1725257
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1548693
devices, 3600000, 0, 6, 1668191
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1570064
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1549240
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 6, 1740996
devices, 3600000, 0, 7, 1815882
devices, 3600000, 0, 5, 1494077
devices, 3600000, 0, 6, 1668191
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1570064
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
devices, 3600000, 0, 7, 2531763
devices, 3600000, 0, 7, 2185299
devices, 3600000, 0, 7, 1894977
devices, 3600000, 0, 7, 1725257
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 8, 1740996
devices, 3600000, 0, 9, 1815882
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 7, 1741574
devices, 3600000, 0, 8, 1815882
devices, 3600000, 0, 6, 1549240
devices, 3600000, 0, 7, 5091643
devices, 3600000, 0, 7, 5091483
devices, 3600000, 0, 7, 4836005
