Test, Degree
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,7
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,5
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,5
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,6
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,5
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,6
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,5
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,5
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,6
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,7
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,5
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,5
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,5
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,5
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,5
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,5
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,5
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,4
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,3
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_2,2
model_BA_5000_0.5_3,22
model_BA_5000_0.5_3,23
model_BA_5000_0.5_3,20
model_BA_5000_0.5_3,16
model_BA_5000_0.5_3,22
model_BA_5000_0.5_3,28
model_BA_5000_0.5_3,22
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,17
model_BA_5000_0.5_3,24
model_BA_5000_0.5_3,16
model_BA_5000_0.5_3,18
model_BA_5000_0.5_3,19
model_BA_5000_0.5_3,18
model_BA_5000_0.5_3,15
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,21
model_BA_5000_0.5_3,15
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,16
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,16
model_BA_5000_0.5_3,18
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,23
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,15
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,18
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,20
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,22
model_BA_5000_0.5_3,15
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,16
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,15
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,6
model_BA_5000_0.5_3,15
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,18
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,7
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,5
model_BA_5000_0.5_3,6
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,6
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,15
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,15
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,5
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,6
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,6
model_BA_5000_0.5_3,15
model_BA_5000_0.5_3,5
model_BA_5000_0.5_3,7
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,14
model_BA_5000_0.5_3,7
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,13
model_BA_5000_0.5_3,5
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,6
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,15
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,16
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,12
model_BA_5000_0.5_3,11
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,6
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,4
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,7
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,10
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,3
model_BA_5000_0.5_3,7
model_BA_5000_0.5_3,5
model_BA_5000_0.5_3,8
model_BA_5000_0.5_3,5
model_BA_5000_0.5_3,7
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,9
model_BA_5000_0.5_3,16
