Dataset,time
smartphone, 1
smartphone, 4
smartphone, 160
smartphone, 0
smartphone, 32
smartphone, 1
smartphone, 906
smartphone, 0
smartphone, 19
smartphone, 1096
smartphone, 498
smartphone, 2594
smartphone, 4337
smartphone, 2405
smartphone, 1884
smartphone, 284
smartphone, 1124
smartphone, 179
smartphone, 18
smartphone, 389
smartphone, 113
smartphone, 20
smartphone, 843
smartphone, 2135
smartphone, 1259
smartphone, 399
smartphone, 1317
smartphone, 7361
smartphone, 453
smartphone, 48
smartphone, 6
smartphone, 17
smartphone, 9
smartphone, 2
smartphone, 69
smartphone, 72
smartphone, 0
smartphone, 55
smartphone, 1
smartphone, 75
smartphone, 104
smartphone, 10
smartphone, 46
smartphone, 6
smartphone, 11
smartphone, 31
smartphone, 37
smartphone, 13
smartphone, 49
smartphone, 4
smartphone, 8
smartphone, 11
smartphone, 7
smartphone, 20
smartphone, 1
smartphone, 13
smartphone, 14
smartphone, 4
smartphone, 19
smartphone, 23
smartphone, 5
smartphone, 2
smartphone, 6
smartphone, 6
smartphone, 13
smartphone, 6
smartphone, 22
smartphone, 13
smartphone, 1
smartphone, 10
smartphone, 9
smartphone, 31
smartphone, 15
smartphone, 35
smartphone, 9
smartphone, 20
smartphone, 0
smartphone, 28
smartphone, 2
smartphone, 51
smartphone, 9
smartphone, 9
smartphone, 16
smartphone, 10
smartphone, 26
smartphone, 2
smartphone, 0
smartphone, 45
smartphone, 11
smartphone, 29
smartphone, 15
smartphone, 20
smartphone, 3
smartphone, 6
smartphone, 8
smartphone, 269
smartphone, 1
smartphone, 1
smartphone, 52
smartphone, 29
smartphone, 17
smartphone, 0
smartphone, 2
smartphone, 3
smartphone, 1
smartphone, 42
smartphone, 0
smartphone, 3
smartphone, 6
smartphone, 7
smartphone, 5
smartphone, 0
smartphone, 3
smartphone, 11
smartphone, 5
smartphone, 7
smartphone, 1
smartphone, 5
smartphone, 8
smartphone, 2
smartphone, 1
smartphone, 5
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 15
smartphone, 15
smartphone, 1
smartphone, 12
smartphone, 10
smartphone, 2
smartphone, 6
smartphone, 18
smartphone, 18
smartphone, 8
smartphone, 6
smartphone, 3
smartphone, 224
smartphone, 2098
smartphone, 2647
smartphone, 387
smartphone, 403
smartphone, 750
smartphone, 3024
smartphone, 225
smartphone, 1454
smartphone, 1761
smartphone, 8212
smartphone, 1555
smartphone, 583
smartphone, 573
smartphone, 10637
smartphone, 1
smartphone, 51
smartphone, 13
smartphone, 1093
smartphone, 259
smartphone, 204
smartphone, 300
smartphone, 216
smartphone, 339
smartphone, 0
smartphone, 1
smartphone, 272
smartphone, 506
smartphone, 1085
smartphone, 794
smartphone, 1136
smartphone, 746
smartphone, 1866
smartphone, 962
smartphone, 316
smartphone, 19
smartphone, 2
smartphone, 1
smartphone, 4217
smartphone, 16
smartphone, 146
smartphone, 148
smartphone, 1622
smartphone, 0
smartphone, 243
smartphone, 838
smartphone, 374
smartphone, 17
smartphone, 61
smartphone, 732
smartphone, 144
smartphone, 873
smartphone, 2798
smartphone, 65
smartphone, 506
smartphone, 2693
smartphone, 1198
smartphone, 4504
smartphone, 89
smartphone, 1129
smartphone, 6339
smartphone, 439
smartphone, 757
smartphone, 3169
smartphone, 3823
smartphone, 43
smartphone, 1611
smartphone, 5273
smartphone, 7252
smartphone, 3931
smartphone, 1100
smartphone, 628
smartphone, 1338
smartphone, 20
smartphone, 38
smartphone, 242
smartphone, 2839
smartphone, 6418
smartphone, 1011
smartphone, 2153
smartphone, 1964
smartphone, 1721
smartphone, 4952
smartphone, 35452
smartphone, 3
smartphone, 43
smartphone, 12
smartphone, 454
smartphone, 888
smartphone, 993
smartphone, 7307
smartphone, 26
smartphone, 51
smartphone, 4723
smartphone, 5289
smartphone, 3032
smartphone, 28450
smartphone, 1460
smartphone, 17664
smartphone, 0
smartphone, 7017
smartphone, 50
smartphone, 692
smartphone, 49
smartphone, 8543
smartphone, 783
smartphone, 7423
smartphone, 9622
smartphone, 1056
smartphone, 164
smartphone, 49
smartphone, 797
smartphone, 298
smartphone, 246
smartphone, 2871
smartphone, 4886
smartphone, 5556
smartphone, 1544
smartphone, 25
smartphone, 12570
smartphone, 20607
smartphone, 1085
smartphone, 122
smartphone, 4304
smartphone, 16
smartphone, 66
smartphone, 8155
smartphone, 59
smartphone, 1280
smartphone, 4163
smartphone, 2
smartphone, 0
smartphone, 4224
smartphone, 4520
smartphone, 2678
smartphone, 1369
smartphone, 65
smartphone, 1270
smartphone, 545
smartphone, 2
smartphone, 13339
smartphone, 51
smartphone, 6306
smartphone, 20
smartphone, 123
smartphone, 116
smartphone, 291
smartphone, 19
smartphone, 16
smartphone, 46
smartphone, 42
smartphone, 16
smartphone, 79
smartphone, 334
smartphone, 4
smartphone, 193
smartphone, 65
smartphone, 3
smartphone, 265
smartphone, 6
smartphone, 3
smartphone, 14
smartphone, 116
smartphone, 59
smartphone, 24
smartphone, 24
smartphone, 0
smartphone, 168
smartphone, 20
smartphone, 66
smartphone, 29
smartphone, 8
smartphone, 98
smartphone, 331
smartphone, 99
smartphone, 33
smartphone, 68
smartphone, 116
smartphone, 14
smartphone, 29
smartphone, 39
smartphone, 1
smartphone, 54
smartphone, 3
smartphone, 4
smartphone, 15
smartphone, 8
smartphone, 8
smartphone, 5
smartphone, 24
smartphone, 2
smartphone, 22
smartphone, 18
smartphone, 133
smartphone, 19
smartphone, 58
smartphone, 6
smartphone, 61
smartphone, 58
smartphone, 8
smartphone, 14
smartphone, 5
smartphone, 21
smartphone, 22
smartphone, 3
smartphone, 10
smartphone, 10
smartphone, 25
smartphone, 2
smartphone, 6
smartphone, 18
smartphone, 2
smartphone, 13
smartphone, 12
smartphone, 33
smartphone, 37
smartphone, 9
smartphone, 0
smartphone, 20
smartphone, 1
smartphone, 13
smartphone, 30
smartphone, 6
smartphone, 17
smartphone, 1
smartphone, 8
smartphone, 12
smartphone, 33
smartphone, 21
smartphone, 5
smartphone, 6
smartphone, 5
smartphone, 4
smartphone, 2
smartphone, 70
smartphone, 2
smartphone, 6
smartphone, 7
smartphone, 6
smartphone, 13
smartphone, 33
smartphone, 17
smartphone, 0
smartphone, 30
smartphone, 25
smartphone, 3
smartphone, 8
smartphone, 9
smartphone, 9
smartphone, 1
smartphone, 23
smartphone, 41
smartphone, 38
smartphone, 486
smartphone, 601
smartphone, 219
smartphone, 1086
smartphone, 767
smartphone, 3597
smartphone, 572
smartphone, 572
smartphone, 5046
smartphone, 9480
smartphone, 2597
smartphone, 87
smartphone, 32
smartphone, 1887
smartphone, 2599
smartphone, 4153
smartphone, 1456
smartphone, 4814
smartphone, 165
smartphone, 522
smartphone, 38
smartphone, 734
smartphone, 703
smartphone, 1096
smartphone, 77
smartphone, 1100
smartphone, 1634
smartphone, 72
smartphone, 17
smartphone, 21
smartphone, 3
smartphone, 260
smartphone, 1
smartphone, 22
smartphone, 870
smartphone, 322
smartphone, 1
smartphone, 262
smartphone, 1942
smartphone, 2292
smartphone, 1135
smartphone, 662
smartphone, 564
smartphone, 323
smartphone, 4315
smartphone, 3232
smartphone, 1593
smartphone, 65003
smartphone, 35
smartphone, 222
smartphone, 18
smartphone, 156
smartphone, 17
smartphone, 114
smartphone, 8
smartphone, 25
smartphone, 55
smartphone, 125
smartphone, 124
smartphone, 36
smartphone, 31
smartphone, 56
smartphone, 22
smartphone, 41
smartphone, 10
smartphone, 68
smartphone, 19
smartphone, 6
smartphone, 48
smartphone, 280
smartphone, 10
smartphone, 27
smartphone, 42
smartphone, 74
smartphone, 75
smartphone, 4
smartphone, 113
smartphone, 78
smartphone, 41
smartphone, 13
smartphone, 48
smartphone, 0
smartphone, 89
smartphone, 22
smartphone, 33
smartphone, 18
smartphone, 2
smartphone, 21
smartphone, 60
smartphone, 44
smartphone, 7
smartphone, 10
smartphone, 24
smartphone, 22
smartphone, 25
smartphone, 53
smartphone, 45
smartphone, 56
smartphone, 6
smartphone, 77
smartphone, 8
smartphone, 63
smartphone, 2
smartphone, 70
smartphone, 108
smartphone, 76
smartphone, 20
smartphone, 1
smartphone, 2
smartphone, 3
smartphone, 0
smartphone, 20
smartphone, 38
smartphone, 15
smartphone, 50
smartphone, 28
smartphone, 31
smartphone, 26
smartphone, 0
smartphone, 14
smartphone, 6
smartphone, 38
smartphone, 285
smartphone, 23
smartphone, 43
smartphone, 1
smartphone, 36
smartphone, 11
smartphone, 10
smartphone, 8
smartphone, 26
smartphone, 40
smartphone, 57
smartphone, 275
smartphone, 8
smartphone, 713
smartphone, 6
smartphone, 1
smartphone, 6
smartphone, 2840
smartphone, 2799
smartphone, 19
smartphone, 1383
smartphone, 649
smartphone, 20
smartphone, 4595
smartphone, 74
smartphone, 1010
smartphone, 4103
smartphone, 2622
smartphone, 398
smartphone, 46
smartphone, 198
smartphone, 669
smartphone, 10012
smartphone, 2026
smartphone, 3974
smartphone, 1
smartphone, 8836
smartphone, 8691
smartphone, 17
smartphone, 9098
smartphone, 103
smartphone, 15953
smartphone, 1
smartphone, 93
smartphone, 521
smartphone, 732
smartphone, 5353
smartphone, 4
smartphone, 432
smartphone, 1113
smartphone, 103
smartphone, 2469
smartphone, 4718
smartphone, 5467
smartphone, 7417
smartphone, 1063
smartphone, 891
smartphone, 417
smartphone, 1840
smartphone, 6830
smartphone, 45657
smartphone, 24
smartphone, 7411
smartphone, 67
smartphone, 186
smartphone, 1386
smartphone, 29
smartphone, 18
smartphone, 1343
smartphone, 525
smartphone, 7050
smartphone, 5085
smartphone, 1047
smartphone, 93
smartphone, 124
smartphone, 46
smartphone, 2
smartphone, 8
smartphone, 115
smartphone, 45
smartphone, 27
smartphone, 30
smartphone, 3
smartphone, 62
smartphone, 17
smartphone, 55
smartphone, 1
smartphone, 32
smartphone, 32
smartphone, 14
smartphone, 6
smartphone, 8
smartphone, 2
smartphone, 18
smartphone, 71
smartphone, 14
smartphone, 48
smartphone, 1
smartphone, 3
smartphone, 8
smartphone, 9
smartphone, 8
smartphone, 3
smartphone, 8
smartphone, 0
smartphone, 18
smartphone, 20
smartphone, 3
smartphone, 3
smartphone, 25
smartphone, 11
smartphone, 45
smartphone, 5
smartphone, 7
smartphone, 14
smartphone, 6
smartphone, 10
smartphone, 2
smartphone, 3
smartphone, 70
smartphone, 1
smartphone, 1
smartphone, 25
smartphone, 0
smartphone, 4
smartphone, 0
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 22
smartphone, 40
smartphone, 21
smartphone, 2
smartphone, 5
smartphone, 4
smartphone, 8
smartphone, 4
smartphone, 7
smartphone, 11
smartphone, 27
smartphone, 15
smartphone, 9
smartphone, 32
smartphone, 7
smartphone, 12
smartphone, 18
smartphone, 10
smartphone, 4
smartphone, 1
smartphone, 20
smartphone, 26
smartphone, 18
smartphone, 12
smartphone, 16
smartphone, 12
smartphone, 0
smartphone, 3
smartphone, 16
smartphone, 28
smartphone, 1
smartphone, 26
smartphone, 2
smartphone, 3
smartphone, 13
smartphone, 27
smartphone, 2
smartphone, 9
smartphone, 0
smartphone, 5
smartphone, 2
smartphone, 13
smartphone, 0
smartphone, 2
smartphone, 3
smartphone, 4
smartphone, 0
smartphone, 8
smartphone, 6
smartphone, 846
smartphone, 608
smartphone, 156
smartphone, 1828
smartphone, 3114
smartphone, 1121
smartphone, 1498
smartphone, 46
smartphone, 417
smartphone, 2628
smartphone, 93
smartphone, 2508
smartphone, 2669
smartphone, 1610
smartphone, 6972
smartphone, 1398
smartphone, 1088
smartphone, 412
smartphone, 1513
smartphone, 11241
smartphone, 50
smartphone, 1766
smartphone, 4931
smartphone, 1287
smartphone, 0
smartphone, 1085
smartphone, 1495
smartphone, 263
smartphone, 218
smartphone, 1276
smartphone, 19
smartphone, 13
smartphone, 5239
smartphone, 1526
smartphone, 1575
smartphone, 6095
smartphone, 938
smartphone, 955
smartphone, 377
smartphone, 8
smartphone, 41
smartphone, 1116
smartphone, 56
smartphone, 223
smartphone, 5567
smartphone, 6311
smartphone, 55731
smartphone, 14730
smartphone, 414
smartphone, 137
smartphone, 6
smartphone, 68
smartphone, 166
smartphone, 52
smartphone, 518
smartphone, 88
smartphone, 2312
smartphone, 17573
smartphone, 2169
smartphone, 8048
smartphone, 434
smartphone, 44178
smartphone, 1
smartphone, 8
smartphone, 4817
smartphone, 4854
smartphone, 259
smartphone, 232
smartphone, 1222
smartphone, 8534
smartphone, 127
smartphone, 40
smartphone, 6924
smartphone, 1195
smartphone, 3312
smartphone, 19803
smartphone, 15174
smartphone, 1069
smartphone, 4215
smartphone, 3376
smartphone, 5
smartphone, 1322
smartphone, 17122
smartphone, 273
smartphone, 2130
smartphone, 981
smartphone, 430
smartphone, 4846
smartphone, 18
smartphone, 3528
smartphone, 11215
smartphone, 10087
smartphone, 24399
smartphone, 5704
smartphone, 1439
smartphone, 11533
smartphone, 12032
smartphone, 21
smartphone, 182
smartphone, 140
smartphone, 472
smartphone, 66
smartphone, 839
smartphone, 1039
smartphone, 1
smartphone, 10125
smartphone, 12488
smartphone, 2945
smartphone, 10060
smartphone, 25296
smartphone, 6
smartphone, 109
smartphone, 446
smartphone, 1459
smartphone, 1
smartphone, 2593
smartphone, 4427
smartphone, 13745
smartphone, 12696
smartphone, 28114
smartphone, 12404
smartphone, 6810
smartphone, 190
smartphone, 7620
smartphone, 9483
smartphone, 3113
smartphone, 1537
smartphone, 780
smartphone, 4018
smartphone, 39
smartphone, 409
smartphone, 1749
smartphone, 1
smartphone, 17
smartphone, 24
smartphone, 1457
smartphone, 11774
smartphone, 20767
smartphone, 566
smartphone, 1599
smartphone, 196
smartphone, 2708
smartphone, 41
smartphone, 21690
smartphone, 23506
smartphone, 16
smartphone, 96
smartphone, 28
smartphone, 0
smartphone, 48
smartphone, 405
smartphone, 257
smartphone, 1366
smartphone, 8522
smartphone, 7458
smartphone, 1900
smartphone, 8380
smartphone, 24538
smartphone, 13232
smartphone, 811
smartphone, 3808
smartphone, 6528
smartphone, 38778
smartphone, 2891
smartphone, 24706
smartphone, 13805
smartphone, 21511
smartphone, 4
smartphone, 3
smartphone, 1
smartphone, 2
smartphone, 8
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 0
smartphone, 3
smartphone, 3
smartphone, 1
smartphone, 2
smartphone, 0
smartphone, 5
smartphone, 1
smartphone, 1
smartphone, 3
smartphone, 2
smartphone, 1
smartphone, 8
smartphone, 14
smartphone, 0
smartphone, 1
smartphone, 2
smartphone, 5
smartphone, 1
smartphone, 1
smartphone, 4
smartphone, 2
smartphone, 2
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 4
smartphone, 3
smartphone, 1
smartphone, 0
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 3
smartphone, 0
smartphone, 1
smartphone, 3
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 0
smartphone, 1
smartphone, 9
smartphone, 0
smartphone, 3
smartphone, 11
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 3
smartphone, 0
smartphone, 3
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 0
smartphone, 5
smartphone, 14
smartphone, 1
smartphone, 5
smartphone, 1
smartphone, 2
smartphone, 3
smartphone, 4
smartphone, 2
smartphone, 1
smartphone, 4
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 3
smartphone, 0
smartphone, 2
smartphone, 1
smartphone, 0
smartphone, 0
smartphone, 3
smartphone, 4
smartphone, 10
smartphone, 1
smartphone, 1
smartphone, 0
smartphone, 2
smartphone, 0
smartphone, 1570
smartphone, 59306
smartphone, 41553
smartphone, 44373
smartphone, 13830
smartphone, 12308
smartphone, 3
smartphone, 241
smartphone, 234
smartphone, 951
smartphone, 134
smartphone, 567
smartphone, 489
smartphone, 112
smartphone, 2961
smartphone, 3251
smartphone, 180
smartphone, 7880
smartphone, 18081
smartphone, 14096
smartphone, 20
smartphone, 3
smartphone, 287
smartphone, 503
smartphone, 551
smartphone, 41130
smartphone, 1
smartphone, 26421
smartphone, 5952
smartphone, 4335
smartphone, 38040
smartphone, 9108
smartphone, 46
smartphone, 23
smartphone, 27
smartphone, 1
smartphone, 53
smartphone, 29
smartphone, 5
smartphone, 23
smartphone, 212
smartphone, 9
smartphone, 5
smartphone, 115
smartphone, 19
smartphone, 1225
smartphone, 4
smartphone, 96
smartphone, 72
smartphone, 213
smartphone, 173
smartphone, 24
smartphone, 40
smartphone, 50
smartphone, 15
smartphone, 179
smartphone, 58
smartphone, 176
smartphone, 9
smartphone, 2637
smartphone, 11799
smartphone, 17
smartphone, 6413
smartphone, 6363
smartphone, 1051
smartphone, 848
smartphone, 4185
smartphone, 2
smartphone, 3
smartphone, 1
smartphone, 1
smartphone, 4
smartphone, 14
smartphone, 87
smartphone, 88
smartphone, 656
smartphone, 524
smartphone, 660
smartphone, 673
smartphone, 1761
smartphone, 25
smartphone, 119
smartphone, 4997
smartphone, 7924
smartphone, 42
smartphone, 3844
smartphone, 27
smartphone, 4361
smartphone, 2614
smartphone, 6326
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 3
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 3
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 10
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 0
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 0
smartphone, 3
smartphone, 0
smartphone, 1
smartphone, 0
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 0
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 3
smartphone, 1
smartphone, 3
smartphone, 2
smartphone, 1
smartphone, 3
smartphone, 2
smartphone, 2
smartphone, 3
smartphone, 3
smartphone, 1
smartphone, 4
smartphone, 2
smartphone, 3
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 0
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 184
smartphone, 19
smartphone, 1795
smartphone, 6
smartphone, 2
smartphone, 0
smartphone, 2
smartphone, 0
smartphone, 0
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 2
smartphone, 1
smartphone, 6
smartphone, 7
smartphone, 135
smartphone, 3
smartphone, 2
smartphone, 2
smartphone, 2
smartphone, 2
smartphone, 2
smartphone, 5
smartphone, 3
smartphone, 90
smartphone, 17
smartphone, 283
smartphone, 342
smartphone, 2021
smartphone, 6
smartphone, 519
smartphone, 699
smartphone, 5869
smartphone, 1868
smartphone, 8126
smartphone, 54620
smartphone, 1351
smartphone, 12964
smartphone, 29
smartphone, 199
smartphone, 5534
smartphone, 2191
smartphone, 2288
smartphone, 6323
smartphone, 38902
smartphone, 22154
smartphone, 1
smartphone, 10167
smartphone, 3837
smartphone, 17
smartphone, 31639
smartphone, 7136
smartphone, 1998
smartphone, 41464
smartphone, 553
smartphone, 14548
smartphone, 5565
smartphone, 66351
smartphone, 17
smartphone, 574
smartphone, 2262
smartphone, 8504
smartphone, 1437
smartphone, 350
smartphone, 171
smartphone, 1191
smartphone, 27
smartphone, 120
smartphone, 4153
smartphone, 1948
smartphone, 12923
smartphone, 0
smartphone, 3185
smartphone, 14751
smartphone, 944
smartphone, 33339
smartphone, 979
smartphone, 60
smartphone, 883
smartphone, 7851
smartphone, 14602
smartphone, 63540
smartphone, 60
smartphone, 18704
smartphone, 107
smartphone, 48522
smartphone, 18
smartphone, 57
smartphone, 2815
smartphone, 2735
smartphone, 5
smartphone, 1
smartphone, 17
smartphone, 2
smartphone, 639
smartphone, 3
smartphone, 4
smartphone, 60
smartphone, 176
smartphone, 1421
smartphone, 49
smartphone, 198
smartphone, 367
smartphone, 126
smartphone, 3
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 10
smartphone, 19
smartphone, 5
smartphone, 8
smartphone, 6
smartphone, 4
smartphone, 2
smartphone, 500
smartphone, 123
smartphone, 42
smartphone, 127
smartphone, 1272
smartphone, 1616
smartphone, 1193
smartphone, 347
smartphone, 515
smartphone, 370
smartphone, 646
smartphone, 2136
smartphone, 3566
smartphone, 1616
smartphone, 1121
smartphone, 1324
smartphone, 1314
smartphone, 952
smartphone, 45
smartphone, 272
smartphone, 2119
smartphone, 403
smartphone, 324
smartphone, 16
smartphone, 0
smartphone, 168
smartphone, 532
smartphone, 4
smartphone, 4
smartphone, 3627
smartphone, 841
smartphone, 588
smartphone, 1536
smartphone, 1334
smartphone, 213
smartphone, 2947
smartphone, 1697
smartphone, 8293
smartphone, 2715
smartphone, 16
smartphone, 108
smartphone, 1140
smartphone, 1971
smartphone, 1618
smartphone, 2663
smartphone, 818
smartphone, 467
smartphone, 1578
smartphone, 23
smartphone, 0
smartphone, 37
smartphone, 137
smartphone, 1808
smartphone, 2294
smartphone, 4426
smartphone, 3641
smartphone, 306
smartphone, 793
smartphone, 2451
smartphone, 3860
smartphone, 116
smartphone, 62
smartphone, 1824
smartphone, 15
smartphone, 526
smartphone, 472
smartphone, 323
smartphone, 78
smartphone, 2271
smartphone, 9292
smartphone, 1630
smartphone, 1049
smartphone, 2507
smartphone, 3
smartphone, 14962
smartphone, 4168
smartphone, 8293
smartphone, 21
smartphone, 4
smartphone, 8
smartphone, 30717
smartphone, 4386
smartphone, 9068
smartphone, 2674
smartphone, 10477
smartphone, 3
smartphone, 7742
smartphone, 351
smartphone, 132
smartphone, 28280
smartphone, 3686
smartphone, 19391
smartphone, 1883
smartphone, 30
smartphone, 269
smartphone, 94
smartphone, 59
smartphone, 2
smartphone, 1089
smartphone, 12
smartphone, 31
smartphone, 2207
smartphone, 18558
smartphone, 3442
smartphone, 5016
smartphone, 4586
smartphone, 4956
smartphone, 30874
smartphone, 12307
smartphone, 341
smartphone, 2145
smartphone, 1299
smartphone, 294
smartphone, 30
smartphone, 4476
smartphone, 35
smartphone, 21134
smartphone, 7729
smartphone, 28369
smartphone, 35487
smartphone, 5208
smartphone, 4031
smartphone, 3828
smartphone, 9068
smartphone, 222
smartphone, 239
smartphone, 33
smartphone, 15
smartphone, 5
smartphone, 249
smartphone, 88
smartphone, 205
smartphone, 62
smartphone, 41
smartphone, 30
smartphone, 73
smartphone, 47
smartphone, 11
smartphone, 56
smartphone, 91
smartphone, 279
smartphone, 15
smartphone, 311
smartphone, 434
smartphone, 530
smartphone, 56
smartphone, 426
smartphone, 731
smartphone, 163
smartphone, 383
smartphone, 324
smartphone, 542
smartphone, 232
smartphone, 373
smartphone, 889
smartphone, 685
smartphone, 1103
smartphone, 2387
smartphone, 223
smartphone, 219
smartphone, 1005
smartphone, 554
smartphone, 578
smartphone, 2497
smartphone, 661
smartphone, 0
smartphone, 3839
smartphone, 3689
smartphone, 894
smartphone, 694
smartphone, 4364
smartphone, 3443
smartphone, 205
smartphone, 153
smartphone, 352
smartphone, 2014
smartphone, 11667
smartphone, 2060
smartphone, 741
smartphone, 1456
smartphone, 2564
smartphone, 20
smartphone, 19
smartphone, 21
smartphone, 918
smartphone, 54
smartphone, 25
smartphone, 19
smartphone, 2386
smartphone, 1753
smartphone, 5882
smartphone, 2574
smartphone, 1841
smartphone, 17
smartphone, 144
smartphone, 111
smartphone, 203
smartphone, 38
smartphone, 35
smartphone, 210
smartphone, 221
smartphone, 4569
smartphone, 68
smartphone, 1431
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 31
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 32
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 3
smartphone, 1
smartphone, 2
smartphone, 2
smartphone, 3
smartphone, 2
smartphone, 2
smartphone, 4
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 2
smartphone, 30
smartphone, 4
smartphone, 2
smartphone, 32
smartphone, 1
smartphone, 36
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 22
smartphone, 8
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 2
smartphone, 1
smartphone, 4
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 0
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 3
smartphone, 4
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 3
smartphone, 1
smartphone, 3
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 31
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 3072
smartphone, 357
smartphone, 474
smartphone, 60
smartphone, 155
smartphone, 54
smartphone, 649
smartphone, 4198
smartphone, 6982
smartphone, 6546
smartphone, 5694
smartphone, 1971
smartphone, 571
smartphone, 4
smartphone, 1886
smartphone, 1
smartphone, 1641
smartphone, 649
smartphone, 12201
smartphone, 223
smartphone, 3452
smartphone, 78
smartphone, 41
smartphone, 506
smartphone, 883
smartphone, 52
smartphone, 60
smartphone, 8
smartphone, 4159
smartphone, 2364
smartphone, 37
smartphone, 117
smartphone, 63
smartphone, 147
smartphone, 2
smartphone, 123
smartphone, 9
smartphone, 6
smartphone, 29
smartphone, 8
smartphone, 26
smartphone, 22
smartphone, 32
smartphone, 371
smartphone, 0
smartphone, 1482
smartphone, 976
smartphone, 128
smartphone, 1172
smartphone, 3451
smartphone, 2614
smartphone, 55
smartphone, 1
smartphone, 3395
smartphone, 981
smartphone, 238
smartphone, 75
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 3
smartphone, 1
smartphone, 0
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 4
smartphone, 2
smartphone, 2
smartphone, 3
smartphone, 1
smartphone, 4
smartphone, 2
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 30
smartphone, 2
smartphone, 2
smartphone, 2
smartphone, 2
smartphone, 2
smartphone, 2
smartphone, 30
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 0
smartphone, 2
smartphone, 2
smartphone, 34
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 1
smartphone, 2
smartphone, 3
smartphone, 3
smartphone, 29
smartphone, 2
smartphone, 1
smartphone, 1
smartphone, 396
smartphone, 875
smartphone, 94
smartphone, 70
smartphone, 1257
smartphone, 1
smartphone, 3
smartphone, 1
smartphone, 1
smartphone, 3
smartphone, 2
smartphone, 30
smartphone, 1
smartphone, 2
smartphone, 30
smartphone, 3
smartphone, 7
smartphone, 3
smartphone, 2
smartphone, 30
smartphone, 1
smartphone, 2
smartphone, 4
smartphone, 4
smartphone, 2
smartphone, 2
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 2
smartphone, 1
smartphone, 2
smartphone, 1
